Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
24,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,697,751,0,130,11358,,Reflected,"[1, x]"
23,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,710,751,0,130,11358,,Reflected,"[1, w]"
22,Fuzzed,Tue Sep 05 14:50:57 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,931,751,0,130,11358,,Reflected,"[1, v]"
25,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,674,751,0,130,11358,,Reflected,"[1, y]"
26,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,702,751,0,130,11358,,Reflected,"[1, z]"
29,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,774,751,0,130,11358,,Reflected,"[1, 2]"
28,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,792,751,0,130,11358,,Reflected,"[1, 1]"
27,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,808,751,0,130,11358,,Reflected,"[1, 0]"
32,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,686,751,0,130,11358,,Reflected,"[1, 5]"
31,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,909,751,0,130,11358,,Reflected,"[1, 4]"
33,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,826,751,0,130,11358,,Reflected,"[1, 6]"
34,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,855,751,0,130,11358,,Reflected,"[1, 7]"
35,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,688,751,0,130,11358,,Reflected,"[1, 8]"
38,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,974,751,0,130,11358,,Reflected,"[2, b]"
37,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1025,751,0,130,11358,,Reflected,"[2, a]"
36,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1331,751,0,130,11358,,Reflected,"[1, 9]"
40,Fuzzed,Tue Sep 05 14:51:00 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,996,751,0,130,11358,,Reflected,"[2, d]"
41,Fuzzed,Tue Sep 05 14:51:00 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,846,751,0,130,11358,,Reflected,"[2, e]"
39,Fuzzed,Tue Sep 05 14:50:59 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1484,751,0,130,11358,,Reflected,"[2, c]"
42,Fuzzed,Tue Sep 05 14:51:00 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,969,751,0,130,11358,,Reflected,"[2, f]"
43,Fuzzed,Tue Sep 05 14:51:00 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,942,751,0,130,11358,,Reflected,"[2, g]"
44,Fuzzed,Tue Sep 05 14:51:00 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,946,751,0,130,11358,,Reflected,"[2, h]"
45,Fuzzed,Tue Sep 05 14:51:00 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,977,751,0,130,11358,,Reflected,"[2, i]"
46,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,951,751,0,130,11358,,Reflected,"[2, j]"
47,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1010,751,0,130,11358,,Reflected,"[2, k]"
49,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1002,751,0,130,11358,,Reflected,"[2, m]"
50,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,760,751,0,130,11358,,Reflected,"[2, n]"
48,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,1081,751,0,130,11358,,Reflected,"[2, l]"
51,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,834,751,0,130,11358,,Reflected,"[2, o]"
52,Fuzzed,Tue Sep 05 14:51:01 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,667,751,0,130,11358,,Reflected,"[2, p]"
53,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,732,751,0,130,11358,,Reflected,"[2, q]"
54,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,776,751,0,130,11358,,Reflected,"[2, r]"
55,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,707,751,0,130,11358,,Reflected,"[2, s]"
56,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,655,751,0,130,11358,,Reflected,"[2, t]"
58,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,633,751,0,130,11358,,Reflected,"[2, v]"
59,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,627,751,0,130,11358,,Reflected,"[2, w]"
60,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,635,751,0,130,11358,,Reflected,"[2, x]"
61,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,655,751,0,130,11358,,Reflected,"[2, y]"
62,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,660,751,0,130,11358,,Reflected,"[2, z]"
63,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,638,751,0,130,11358,,Reflected,"[2, 0]"
64,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,697,751,0,130,11358,,Reflected,"[2, 1]"
65,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,720,751,0,130,11358,,Reflected,"[2, 2]"
66,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,687,751,0,130,11358,,Reflected,"[2, 3]"
67,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,648,751,0,130,11358,,Reflected,"[2, 4]"
69,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,630,751,0,130,11358,,Reflected,"[2, 6]"
68,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,689,751,0,130,11358,,Reflected,"[2, 5]"
30,Fuzzed,Tue Sep 05 14:50:58 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,5669,751,0,130,11358,,Reflected,"[1, 3]"
70,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,738,751,0,130,11358,,Reflected,"[2, 7]"
71,Fuzzed,Tue Sep 05 14:51:03 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,622,751,0,130,11358,,Reflected,"[2, 8]"
73,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,643,751,0,130,11358,,Reflected,"[3, a]"
72,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,756,751,0,130,11358,,Reflected,"[2, 9]"
74,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,632,751,0,130,11358,,Reflected,"[3, b]"
75,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,618,751,0,130,11358,,Reflected,"[3, c]"
76,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,670,751,0,130,11358,,Reflected,"[3, d]"
77,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,628,751,0,130,11358,,Reflected,"[3, e]"
78,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,618,751,0,130,11358,,Reflected,"[3, f]"
79,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,716,751,0,130,11358,,Reflected,"[3, g]"
81,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,714,751,0,130,11358,,Reflected,"[3, i]"
80,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,725,751,0,130,11358,,Reflected,"[3, h]"
82,Fuzzed,Tue Sep 05 14:51:04 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,790,751,0,130,11358,,Reflected,"[3, j]"
84,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,636,751,0,130,11358,,Reflected,"[3, l]"
85,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,742,751,0,130,11358,,Reflected,"[3, m]"
83,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,775,751,0,130,11358,,Reflected,"[3, k]"
86,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,648,751,0,130,11358,,Reflected,"[3, n]"
87,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,743,751,0,130,11358,,Reflected,"[3, o]"
89,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,631,751,0,130,11358,,Reflected,"[3, q]"
90,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,648,751,0,130,11358,,Reflected,"[3, r]"
92,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,647,751,0,130,11358,,Reflected,"[3, t]"
91,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,670,751,0,130,11358,,Reflected,"[3, s]"
93,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,644,751,0,130,11358,,Reflected,"[3, u]"
94,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,642,751,0,130,11358,,Reflected,"[3, v]"
95,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,663,751,0,130,11358,,Reflected,"[3, w]"
96,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,639,751,0,130,11358,,Reflected,"[3, x]"
97,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,634,751,0,130,11358,,Reflected,"[3, y]"
98,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,735,751,0,130,11358,,Reflected,"[3, z]"
99,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,644,751,0,130,11358,,Reflected,"[3, 0]"
100,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,672,751,0,130,11358,,Reflected,"[3, 1]"
102,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,643,751,0,130,11358,,Reflected,"[3, 3]"
101,Fuzzed,Tue Sep 05 14:51:06 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,782,751,0,130,11358,,Reflected,"[3, 2]"
103,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,672,751,0,130,11358,,Reflected,"[3, 4]"
57,Fuzzed,Tue Sep 05 14:51:02 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,5628,751,0,130,11358,,Reflected,"[2, u]"
104,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,658,751,0,130,11358,,Reflected,"[3, 5]"
105,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,634,751,0,130,11358,,Reflected,"[3, 6]"
106,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,767,751,0,130,11358,,Reflected,"[3, 7]"
107,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,732,751,0,130,11358,,Reflected,"[3, 8]"
109,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,628,751,0,130,11358,,Reflected,"[4, a]"
108,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,746,751,0,130,11358,,Reflected,"[3, 9]"
110,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,780,751,0,130,11358,,Reflected,"[4, b]"
111,Fuzzed,Tue Sep 05 14:51:07 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,756,751,0,130,11358,,Reflected,"[4, c]"
112,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,743,751,0,130,11358,,Reflected,"[4, d]"
114,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,663,751,0,130,11358,,Reflected,"[4, f]"
116,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,693,751,0,130,11358,,Reflected,"[4, h]"
115,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,712,751,0,130,11358,,Reflected,"[4, g]"
113,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,883,751,0,130,11358,,Reflected,"[4, e]"
117,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,681,751,0,130,11358,,Reflected,"[4, i]"
118,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,691,751,0,130,11358,,Reflected,"[4, j]"
119,Fuzzed,Tue Sep 05 14:51:08 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,677,751,0,130,11358,,Reflected,"[4, k]"
120,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,671,751,0,130,11358,,Reflected,"[4, l]"
123,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,651,751,0,130,11358,,Reflected,"[4, o]"
122,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,780,751,0,130,11358,,Reflected,"[4, n]"
121,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,809,751,0,130,11358,,Reflected,"[4, m]"
125,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,642,751,0,130,11358,,Reflected,"[4, q]"
126,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,645,751,0,130,11358,,Reflected,"[4, r]"
127,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,689,751,0,130,11358,,Reflected,"[4, s]"
129,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,656,751,0,130,11358,,Reflected,"[4, u]"
128,Fuzzed,Tue Sep 05 14:51:09 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,751,751,0,130,11358,,Reflected,"[4, t]"
131,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,674,751,0,130,11358,,Reflected,"[4, w]"
130,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,749,751,0,130,11358,,Reflected,"[4, v]"
132,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,771,751,0,130,11358,,Reflected,"[4, x]"
133,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,669,751,0,130,11358,,Reflected,"[4, y]"
88,Fuzzed,Tue Sep 05 14:51:05 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,5628,751,0,130,11358,,Reflected,"[3, p]"
135,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,617,751,0,130,11358,,Reflected,"[4, 0]"
136,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,619,751,0,130,11358,,Reflected,"[4, 1]"
137,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,612,751,0,130,11358,,Reflected,"[4, 2]"
134,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,726,751,0,130,11358,,Reflected,"[4, z]"
138,Fuzzed,Tue Sep 05 14:51:10 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,633,751,0,130,11358,,Reflected,"[4, 3]"
139,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,672,751,0,130,11358,,Reflected,"[4, 4]"
140,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,655,751,0,130,11358,,Reflected,"[4, 5]"
143,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,659,751,0,130,11358,,Reflected,"[4, 8]"
144,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,659,751,0,130,11358,,Reflected,"[4, 9]"
141,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,739,751,0,130,11358,,Reflected,"[4, 6]"
142,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,726,751,0,130,11358,,Reflected,"[4, 7]"
145,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,770,751,0,130,11358,,Reflected,"[5, a]"
146,Fuzzed,Tue Sep 05 14:51:11 IST 2023,GET,https://0aa300f0034d9eee83feab560063001a.web-security-academy.net/,200,OK,660,751,0,130,11358,,Reflected,"[5, b]"
