Task ID,Message Type,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Req. Header,Size Req. Body,Size Resp. Header,Size Resp. Body,Highest Alert,State,Payloads
11,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,883,793,0,130,11383,,Reflected,"[1, k]"
16,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,770,793,0,130,11383,,Reflected,"[1, p]"
18,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,652,793,0,130,11383,,Reflected,"[1, r]"
17,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,780,793,0,130,11383,,Reflected,"[1, q]"
20,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,677,793,0,130,11383,,Reflected,"[1, t]"
22,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,688,793,0,130,11383,,Reflected,"[1, v]"
19,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,771,793,0,130,11383,,Reflected,"[1, s]"
23,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,670,793,0,130,11383,,Reflected,"[1, w]"
21,Fuzzed,Thu Aug 31 13:48:02 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,500,Internal Server Error,760,793,0,148,2226,,Reflected,"[1, u]"
24,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,785,793,0,130,11383,,Reflected,"[1, x]"
25,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,690,793,0,130,11383,,Reflected,"[1, y]"
26,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,661,793,0,130,11383,,Reflected,"[1, z]"
28,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,697,793,0,130,11383,,Reflected,"[1, 1]"
30,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,702,793,0,130,11383,,Reflected,"[1, 3]"
29,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,771,793,0,130,11383,,Reflected,"[1, 2]"
27,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,836,793,0,130,11383,,Reflected,"[1, 0]"
32,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,688,793,0,130,11383,,Reflected,"[1, 5]"
31,Fuzzed,Thu Aug 31 13:48:03 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,1120,793,0,130,11383,,Reflected,"[1, 4]"
33,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,718,793,0,130,11383,,Reflected,"[1, 6]"
36,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,692,793,0,130,11383,,Reflected,"[1, 9]"
35,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,726,793,0,130,11383,,Reflected,"[1, 8]"
34,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,888,793,0,130,11383,,Reflected,"[1, 7]"
38,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,697,793,0,130,11383,,Reflected,"[2, b]"
37,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,798,793,0,130,11383,,Reflected,"[2, a]"
39,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,777,793,0,130,11383,,Reflected,"[2, c]"
41,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,699,793,0,130,11383,,Reflected,"[2, e]"
40,Fuzzed,Thu Aug 31 13:48:04 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,749,793,0,130,11383,,Reflected,"[2, d]"
42,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,633,793,0,130,11383,,Reflected,"[2, f]"
45,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,652,793,0,130,11383,,Reflected,"[2, i]"
43,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,836,793,0,130,11383,,Reflected,"[2, g]"
46,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,698,793,0,130,11383,,Reflected,"[2, j]"
44,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,832,793,0,130,11383,,Reflected,"[2, h]"
47,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,689,793,0,130,11383,,Reflected,"[2, k]"
48,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,662,793,0,130,11383,,Reflected,"[2, l]"
49,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,712,793,0,130,11383,,Reflected,"[2, m]"
50,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,670,793,0,130,11383,,Reflected,"[2, n]"
51,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,641,793,0,130,11383,,Reflected,"[2, o]"
54,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,688,793,0,130,11383,,Reflected,"[2, r]"
52,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,701,793,0,130,11383,,Reflected,"[2, p]"
53,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,785,793,0,130,11383,,Reflected,"[2, q]"
55,Fuzzed,Thu Aug 31 13:48:05 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,804,793,0,130,11383,,Reflected,"[2, s]"
56,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,786,793,0,130,11383,,Reflected,"[2, t]"
57,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,811,793,0,130,11383,,Reflected,"[2, u]"
59,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,678,793,0,130,11383,,Reflected,"[2, w]"
58,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,745,793,0,130,11383,,Reflected,"[2, v]"
61,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,637,793,0,130,11383,,Reflected,"[2, y]"
60,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,683,793,0,130,11383,,Reflected,"[2, x]"
62,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,655,793,0,130,11383,,Reflected,"[2, z]"
63,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,688,793,0,130,11383,,Reflected,"[2, 0]"
64,Fuzzed,Thu Aug 31 13:48:06 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,749,793,0,130,11383,,Reflected,"[2, 1]"
67,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,674,793,0,130,11383,,Reflected,"[2, 4]"
66,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,745,793,0,130,11383,,Reflected,"[2, 3]"
65,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,794,793,0,130,11383,,Reflected,"[2, 2]"
68,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,500,Internal Server Error,661,793,0,148,2226,,Reflected,"[2, 5]"
69,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,682,793,0,130,11383,,Reflected,"[2, 6]"
70,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,767,793,0,130,11383,,Reflected,"[2, 7]"
71,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,790,793,0,130,11383,,Reflected,"[2, 8]"
72,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,657,793,0,130,11383,,Reflected,"[2, 9]"
73,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,731,793,0,130,11383,,Reflected,"[3, a]"
75,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,641,793,0,130,11383,,Reflected,"[3, c]"
74,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,715,793,0,130,11383,,Reflected,"[3, b]"
76,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,676,793,0,130,11383,,Reflected,"[3, d]"
77,Fuzzed,Thu Aug 31 13:48:07 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,797,793,0,130,11383,,Reflected,"[3, e]"
79,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,782,793,0,130,11383,,Reflected,"[3, g]"
78,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,907,793,0,130,11383,,Reflected,"[3, f]"
80,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,769,793,0,130,11383,,Reflected,"[3, h]"
82,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,642,793,0,130,11383,,Reflected,"[3, j]"
81,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,673,793,0,130,11383,,Reflected,"[3, i]"
83,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,654,793,0,130,11383,,Reflected,"[3, k]"
84,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,636,793,0,130,11383,,Reflected,"[3, l]"
85,Fuzzed,Thu Aug 31 13:48:08 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,665,793,0,130,11383,,Reflected,"[3, m]"
86,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,649,793,0,130,11383,,Reflected,"[3, n]"
89,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,645,793,0,130,11383,,Reflected,"[3, q]"
87,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,782,793,0,130,11383,,Reflected,"[3, o]"
91,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,760,793,0,130,11383,,Reflected,"[3, s]"
92,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,802,793,0,130,11383,,Reflected,"[3, t]"
93,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,753,793,0,130,11383,,Reflected,"[3, u]"
88,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,1032,793,0,130,11383,,Reflected,"[3, p]"
90,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,1121,793,0,130,11383,,Reflected,"[3, r]"
94,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,691,793,0,130,11383,,Reflected,"[3, v]"
95,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,658,793,0,130,11383,,Reflected,"[3, w]"
96,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,677,793,0,130,11383,,Reflected,"[3, x]"
98,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,780,793,0,130,11383,,Reflected,"[3, z]"
97,Fuzzed,Thu Aug 31 13:48:09 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,857,793,0,130,11383,,Reflected,"[3, y]"
99,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,662,793,0,130,11383,,Reflected,"[3, 0]"
100,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,761,793,0,130,11383,,Reflected,"[3, 1]"
101,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,783,793,0,130,11383,,Reflected,"[3, 2]"
102,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,725,793,0,130,11383,,Reflected,"[3, 3]"
104,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,740,793,0,130,11383,,Reflected,"[3, 5]"
103,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,777,793,0,130,11383,,Reflected,"[3, 4]"
107,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,658,793,0,130,11383,,Reflected,"[3, 8]"
105,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,500,Internal Server Error,754,793,0,148,2226,,Reflected,"[3, 6]"
106,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,799,793,0,130,11383,,Reflected,"[3, 7]"
108,Fuzzed,Thu Aug 31 13:48:10 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,679,793,0,130,11383,,Reflected,"[3, 9]"
109,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,652,793,0,130,11383,,Reflected,"[4, a]"
110,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,725,793,0,130,11383,,Reflected,"[4, b]"
112,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,654,793,0,130,11383,,Reflected,"[4, d]"
111,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,756,793,0,130,11383,,Reflected,"[4, c]"
113,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,618,793,0,130,11383,,Reflected,"[4, e]"
115,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,637,793,0,130,11383,,Reflected,"[4, g]"
114,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,720,793,0,130,11383,,Reflected,"[4, f]"
117,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,678,793,0,130,11383,,Reflected,"[4, i]"
116,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,795,793,0,130,11383,,Reflected,"[4, h]"
119,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,675,793,0,130,11383,,Reflected,"[4, k]"
118,Fuzzed,Thu Aug 31 13:48:11 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,835,793,0,130,11383,,Reflected,"[4, j]"
120,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,756,793,0,130,11383,,Reflected,"[4, l]"
121,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,742,793,0,130,11383,,Reflected,"[4, m]"
122,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,671,793,0,130,11383,,Reflected,"[4, n]"
123,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,674,793,0,130,11383,,Reflected,"[4, o]"
125,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,654,793,0,130,11383,,Reflected,"[4, q]"
124,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,707,793,0,130,11383,,Reflected,"[4, p]"
126,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,695,793,0,130,11383,,Reflected,"[4, r]"
127,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,765,793,0,130,11383,,Reflected,"[4, s]"
128,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,796,793,0,130,11383,,Reflected,"[4, t]"
130,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,657,793,0,130,11383,,Reflected,"[4, v]"
131,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,697,793,0,130,11383,,Reflected,"[4, w]"
129,Fuzzed,Thu Aug 31 13:48:12 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,790,793,0,130,11383,,Reflected,"[4, u]"
132,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,736,793,0,130,11383,,Reflected,"[4, x]"
133,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,698,793,0,130,11383,,Reflected,"[4, y]"
134,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,717,793,0,130,11383,,Reflected,"[4, z]"
135,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,777,793,0,130,11383,,Reflected,"[4, 0]"
136,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,671,793,0,130,11383,,Reflected,"[4, 1]"
137,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,707,793,0,130,11383,,Reflected,"[4, 2]"
139,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,777,793,0,130,11383,,Reflected,"[4, 4]"
141,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,500,Internal Server Error,624,793,0,148,2226,,Reflected,"[4, 6]"
138,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,810,793,0,130,11383,,Reflected,"[4, 3]"
140,Fuzzed,Thu Aug 31 13:48:13 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,735,793,0,130,11383,,Reflected,"[4, 5]"
142,Fuzzed,Thu Aug 31 13:48:14 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,776,793,0,130,11383,,Reflected,"[4, 7]"
144,Fuzzed,Thu Aug 31 13:48:14 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,633,793,0,130,11383,,Reflected,"[4, 9]"
143,Fuzzed,Thu Aug 31 13:48:14 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,728,793,0,130,11383,,Reflected,"[4, 8]"
145,Fuzzed,Thu Aug 31 13:48:14 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,672,793,0,130,11383,,Reflected,"[5, a]"
146,Fuzzed,Thu Aug 31 13:48:14 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,643,793,0,130,11383,,Reflected,"[5, b]"
147,Fuzzed,Thu Aug 31 13:48:14 IST 2023,GET,https://0a5800350373c4d883b6282f00200040.web-security-academy.net/,200,OK,710,793,0,130,11383,,Reflected,"[5, c]"
